Name		OLD JGI ID	OLD NCBI Tax ID	JGI ID	Version	Publication	Portal Link
Penicillium brevicompactum AgRF18	TRUE	PenbrAgRF18_1	1392249	PenbrAgRF18_1	v1.0		https://mycocosm.jgi.doe.gov/PenbrAgRF18_1
Penicillium canescens ATCC 10419	TRUE	Penca1	1314794	Penca1	v1.0		https://mycocosm.jgi.doe.gov/Penca1
Penicillium chrysogenum	TRUE	Pench1	5076	Pench1	v1.0	28196534	https://mycocosm.jgi.doe.gov/Pench1
Penicillium chrysogenum Wisconsin 54-1255	TRUE	PenchWisc1_1	500485	PenchWisc1_1		18820685	https://mycocosm.jgi.doe.gov/PenchWisc1_1
Penicillium coprophilum IBT 31321	TRUE	Pencop1	36646	Pencop1		28368369	https://mycocosm.jgi.doe.gov/Pencop1
Penicillium decumbens IBT 11843	TRUE	Pendec1	69771	Pendec1		28368369	https://mycocosm.jgi.doe.gov/Pendec1
Penicillium digitatum PHI26	TRUE	Pendi1	1170229	Pendi1		23171342	https://mycocosm.jgi.doe.gov/Pendi1
Penicillium digitatum Pd1	TRUE	Pendig1	1170230	Pendig1		23171342	https://mycocosm.jgi.doe.gov/Pendig1
Penicillium expansum ATCC 24692	TRUE	Penex1	1314791	Penex1	v1.0		https://mycocosm.jgi.doe.gov/Penex1
Penicillium expansum d1	TRUE	Penexp1	27334	Penexp1		25338147	https://mycocosm.jgi.doe.gov/Penexp1
Penicillium fellutanum ATCC 48694	TRUE	Penfe1	1314795	Penfe1	v1.0		https://mycocosm.jgi.doe.gov/Penfe1
Penicillium flavigenum IBT 14082	TRUE	Penfla1	254877	Penfla1		28368369	https://mycocosm.jgi.doe.gov/Penfla1
Penicillium glabrum DAOM 239074	TRUE	Pengl1	1314793	Pengl1	v1.0		https://mycocosm.jgi.doe.gov/Pengl1
Penicillium griseofulvum PG3	TRUE	Pengri1	5078	Pengri1		26729047	https://mycocosm.jgi.doe.gov/Pengri1
Penicillium italicum PHI-1	TRUE	Penita1	40296	Penita1		25338147	https://mycocosm.jgi.doe.gov/Penita1
Penicillium janthinellum ATCC 10455	TRUE	Penja1	1397297	Penja1	v1.0		https://mycocosm.jgi.doe.gov/Penja1
Penicillium lanosocoeruleum ATCC 48919	TRUE	Penla1	1346256	Penla1	v1.0		https://mycocosm.jgi.doe.gov/Penla1
Penicillium nalgiovense FM193	TRUE	Pennal1	1439352	Pennal1		28368369	https://mycocosm.jgi.doe.gov/Pennal1
Penicillium oxalicum 114-2	TRUE	Penox1	933388	Penox1		23383313	https://mycocosm.jgi.doe.gov/Penox1
Penicillium polonicum IBT 4502	TRUE	Penpol1	60169	Penpol1		28368369	https://mycocosm.jgi.doe.gov/Penpol1
Penicillium raistrickii ATCC 10490	TRUE	Penra1	1392252	Penra1	v1.0		https://mycocosm.jgi.doe.gov/Penra1
Penicillium solitum IBT 29525	TRUE	Pensol1	60172	Pensol1		28368369	https://mycocosm.jgi.doe.gov/Pensol1
Penicillium steckii IBT 24891	TRUE	Penste1	303698	Penste1		28368369	https://mycocosm.jgi.doe.gov/Penste1
Penicillium subrubescens FBCC1632 / CBS132785	TRUE	Pensub1	1316194	Pensub1		28216099	https://mycocosm.jgi.doe.gov/Pensub1
Penicillium swiecickii 182 6C1	TRUE	Penswi1	1295096	Penswi1	v1.0		https://mycocosm.jgi.doe.gov/Penswi1
Penicillium thymicola DAOMC 180753	TRUE	Penth1	293382	Penth1	v1.0	27521635	https://mycocosm.jgi.doe.gov/Penth1
Penicillium vulpinum IBT 29486	TRUE	Penvul1	29845	Penvul1		28368369	https://mycocosm.jgi.doe.gov/Penvul1
Periconia macrospinosa DSE2036	TRUE	Perma1	97972	Perma1	v1.0	29679020	https://mycocosm.jgi.doe.gov/Perma1
Peziza echinospora DOB1120	TRUE	Pezech1	61495	Pezech1	v1.0		https://mycocosm.jgi.doe.gov/Pezech1
Phaeoacremonium aleophilum UCRPA7	TRUE	Phaal1	1286976	Phaal1		23814032	https://mycocosm.jgi.doe.gov/Phaal1
Phascolomyces articulosus	TRUE	Phaart1	60185	Phaart1	v1.0		https://mycocosm.jgi.doe.gov/Phaart1
Phanerochaete carnosa HHB-10118-Sp	TRUE	Phaca1	650164	Phaca1	v1.0	22937793	https://mycocosm.jgi.doe.gov/Phaca1
Phaeomoniella chlamydospora UCRPC4	TRUE	Phach1	158046	Phach1		26084502	https://mycocosm.jgi.doe.gov/Phach1
Phaeoacremonium sp. FL0889	TRUE	PhaeoFL0889_1	65412	PhaeoFL0889_1	v1.0		https://mycocosm.jgi.doe.gov/PhaeoFL0889_1
Phaeosphaeriaceae sp. PMI_808	TRUE	PhaPMI808	5020	PhaPMI808	v1.0		https://mycocosm.jgi.doe.gov/PhaPMI808
Phaeosphaeria poagena MPI-PUGE-AT-0046c	TRUE	Phapo1	1508275	Phapo1	v1.0		https://mycocosm.jgi.doe.gov/Phapo1
Phanerochaete chrysosporium RP-78	TRUE	Phchr2	273507	Phchr2	v2.2	24853079	https://mycocosm.jgi.doe.gov/Phchr2
Phyllosticta citribraziliensis CBS 100098	TRUE	Phcit1	989973	Phcit1	v1.0		https://mycocosm.jgi.doe.gov/Phcit1
Phyllosticta citrichinaensis CBS 130529	TRUE	Phcitr1	1130410	Phcitr1	v1.0		https://mycocosm.jgi.doe.gov/Phcitr1
Phellinus ferrugineofuscus SpK3Phefer14	TRUE	Phefer1	167367	Phefer1	v1.0		https://mycocosm.jgi.doe.gov/Phefer1
Phellinus igniarius CCBS 575	TRUE	Pheign1_1	40472	Pheign1_1	v1.0		https://mycocosm.jgi.doe.gov/Pheign1_1
Phellopilus nigrolimitatus SigPhenig9	TRUE	Pheni1	127956	Pheni1	v1.0		https://mycocosm.jgi.doe.gov/Pheni1
Phialophora attae CBS 131958	TRUE	Phiatt1	1664694	Phiatt1		26586868	https://mycocosm.jgi.doe.gov/Phiatt1
Leotiomycetes sp. MPI-SDFR-AT-0126	TRUE	Phimu1	1709938	Phimu1	v1.0		https://mycocosm.jgi.doe.gov/Phimu1
Phialocephala scopiformis 5WS22E1	TRUE	Phisc1	149040	Phisc1	v1.0	26950333	https://mycocosm.jgi.doe.gov/Phisc1
Phlebia brevispora HHB-7030 SS6	TRUE	Phlbr1	747484	Phlbr1	v1.0	23935031	https://mycocosm.jgi.doe.gov/Phlbr1
Phlebia centrifuga FBCC195 	TRUE	Phlcen1	98765	Phlcen1		29622620	https://mycocosm.jgi.doe.gov/Phlcen1
Phlebiopsis gigantea	TRUE	Phlgi1	82310	Phlgi1	v1.0	25474575	https://mycocosm.jgi.doe.gov/Phlgi1
Pholiota alnicola AH 47727	TRUE	Phoaln1	109635	Phoaln1	v1.0		https://mycocosm.jgi.doe.gov/Phoaln1
Pholiota conissans CIRM-BRFM 674	TRUE	Phocon1	109636	Phocon1	v1.0		https://mycocosm.jgi.doe.gov/Phocon1
Pholiota highlandensis	TRUE	Phohig1	181755	Phohig1	v1.0		https://mycocosm.jgi.doe.gov/Phohig1
Phoma tracheiphila IPT5	TRUE	Photr1	1408161	Photr1	v1.0		https://mycocosm.jgi.doe.gov/Photr1
Phyllosticta paracitricarpa CBS 141357	TRUE	Phy27169	1907483	Phy27169	v1.0		https://mycocosm.jgi.doe.gov/Phy27169
Phycomyces blakesleeanus NRRL1555	TRUE	Phybl2	763407	Phybl2	v2.0	27238284	https://mycocosm.jgi.doe.gov/Phybl2
Phyllosticta capitalensis CBS 128856	TRUE	Phycap1	121624	Phycap1	v1.0		https://mycocosm.jgi.doe.gov/Phycap1
Phyllosticta citriasiana CBS 120486	TRUE	Phycit1	595635	Phycit1	v1.0		https://mycocosm.jgi.doe.gov/Phycit1
Phyllosticta citricarpa CBS 127454	TRUE	Phycitr1	55181	Phycitr1	v1.0		https://mycocosm.jgi.doe.gov/Phycitr1
Phyllosticta sp. CPC 27913	TRUE	Phycpc1	1882840	Phycpc1	v1.0		https://mycocosm.jgi.doe.gov/Phycpc1
Pichia membranifaciens	TRUE	Picme2	4926	Picme2	v2.0	27535936	https://mycocosm.jgi.doe.gov/Picme2
Pichia pastoris	TRUE	Picpa1	4922	Picpa1		19465926	https://mycocosm.jgi.doe.gov/Picpa1
Scheffersomyces stipitis NRRL Y-11545	TRUE	Picst3	4924	Picst3	v2.0	17334359	https://mycocosm.jgi.doe.gov/Picst3
Piedraia hortae	TRUE	Pieho1_1	147573	Pieho1_1	v1.1		https://mycocosm.jgi.doe.gov/Pieho1_1
Pilaira anomala RSA1997	TRUE	Pilano1	64641	Pilano1	v1.0		https://mycocosm.jgi.doe.gov/Pilano1
Piloderma croceum F 1598	TRUE	Pilcr1	765440	Pilcr1	v1.0	25706625	https://mycocosm.jgi.doe.gov/Pilcr1
Coniella lustricola B22-T-1	TRUE	Pilidi1	1884256	Pilidi1	v1.0		https://mycocosm.jgi.doe.gov/Pilidi1
Pilobolus umbonatus NRRL 6349	TRUE	Pilumb1	101123	Pilumb1	v1.0		https://mycocosm.jgi.doe.gov/Pilumb1
Fomitopsis betulina CIRM-BRFM 1772	TRUE	Pipbet1_1	40450	Pipbet1_1	v1.1		https://mycocosm.jgi.doe.gov/Pipbet1_1
Piptocephalis cylindrospora RSA 2659 single-cell	TRUE	Pipcy3_1	1907219	Pipcy3_1	v3.0	30297742	https://mycocosm.jgi.doe.gov/Pipcy3_1
Piromyces sp. E2	TRUE	PirE2_1	73868	PirE2_1	v1.0	28555641	https://mycocosm.jgi.doe.gov/PirE2_1
Piromyces finnis	TRUE	Pirfi3	1754191	Pirfi3	v3.0	28555641	https://mycocosm.jgi.doe.gov/Pirfi3
Piriformospora indica DSM 11827 from MPI	TRUE	Pirin1	1109443	Pirin1		22022265	https://mycocosm.jgi.doe.gov/Pirin1
Pisolithus microcarpus 441	TRUE	Pismi1	765257	Pismi1	v1.0	25706625	https://mycocosm.jgi.doe.gov/Pismi1
Pisolithus tinctorius Marx 270	TRUE	Pisti1	870435	Pisti1	v1.0	25706625	https://mycocosm.jgi.doe.gov/Pisti1
Plectosphaerella cucumerina DS2psM2a2	TRUE	Plecu1	40658	Plecu1	v1.0		https://mycocosm.jgi.doe.gov/Plecu1
Pleurotus eryngii ATCC 90797	TRUE	Pleery1	5323	Pleery1	v1.0		https://mycocosm.jgi.doe.gov/Pleery1
Plectania melastoma CBS 918.72	TRUE	Plemel1	1280572	Plemel1	v1.0		https://mycocosm.jgi.doe.gov/Plemel1
Pleurotus ostreatus PC15	TRUE	PleosPC15_2	1137138	PleosPC15_2	v2.0	24958869	https://mycocosm.jgi.doe.gov/PleosPC15_2
Pleurotus ostreatus PC9	TRUE	PleosPC9_1	1137139	PleosPC9_1	v1.0	27117896	https://mycocosm.jgi.doe.gov/PleosPC9_1
Pleomassaria siparia	TRUE	Plesi1	100044	Plesi1	v1.0		https://mycocosm.jgi.doe.gov/Plesi1
Plicaturopsis crispa	TRUE	Plicr1	139390	Plicr1	v1.0	25706625	https://mycocosm.jgi.doe.gov/Plicr1
Pluteus cervinus NL-1719	TRUE	Plucer1	181527	Plucer1	v1.0	30886374	https://mycocosm.jgi.doe.gov/Plucer1
Pneumocystis jirovecii	TRUE	Pneji1	42068	Pneji1		23269827	https://mycocosm.jgi.doe.gov/Pneji1
Phycomyces nitens S607	TRUE	PnitS607_1	269771	PnitS607_1	v1.0		https://mycocosm.jgi.doe.gov/PnitS607_1
Pochonia chlamydosporia 170	TRUE	Pocchl1	1380566	Pocchl1		27416025	https://mycocosm.jgi.doe.gov/Pocchl1
Podospora anserina S mat+	TRUE	Podan3	515849	Podan3		18460219	https://mycocosm.jgi.doe.gov/Podan3
Podospora curvicolla TEP21a	TRUE	Podcur1	48157	Podcur1	v1.0		https://mycocosm.jgi.doe.gov/Podcur1
Podospora didyma CBS 232.78	TRUE	Poddi1	330526	Poddi1	v1.0		https://mycocosm.jgi.doe.gov/Poddi1
Polyporus arcularius	TRUE	Polar1	5639	Polar1	v1.0	30886374	https://mycocosm.jgi.doe.gov/Polar1
Polyporus brumalis BRFM 1820	TRUE	Polbr1	139420	Polbr1	v1.0	30061923	https://mycocosm.jgi.doe.gov/Polbr1
Polychaeton citri	TRUE	Polci1	705562	Polci1	v1.0		https://mycocosm.jgi.doe.gov/Polci1
Polyplosphaeria fusca CBS 125425	TRUE	Polfu1	682080	Polfu1	v1.0		https://mycocosm.jgi.doe.gov/Polfu1
Polyporus squamosus CCBS 676	TRUE	Polsqu1	5640	Polsqu1	v1.0		https://mycocosm.jgi.doe.gov/Polsqu1
Porodaedalea chrysoloma FP-135951	TRUE	Porchr1	74615	Porchr1	v1.0		https://mycocosm.jgi.doe.gov/Porchr1
Porodaedalea niemelaei PN71-100-IP13	TRUE	Pornie1_2	175858	Pornie1_2	v1.0		https://mycocosm.jgi.doe.gov/Pornie1_2
Postia placenta MAD 698-R	TRUE	Pospl1	561896	Pospl1	v1.0	19193860	https://mycocosm.jgi.doe.gov/Pospl1
Postia placenta MAD-698-R-SB12	TRUE	PosplRSB12_1	670580	PosplRSB12_1	v1.0	28831381	https://mycocosm.jgi.doe.gov/PosplRSB12_1
Protomyces inouyei	TRUE	Proin1	27332	Proin1			https://mycocosm.jgi.doe.gov/Proin1
Protomyces lactucaedebilis 12-1054	TRUE	Prola1	56484	Prola1	v1.0	28481340	https://mycocosm.jgi.doe.gov/Prola1
Pseudozyma antarctica T-34	TRUE	Psean1_1	1151754	Psean1_1		23558529	https://mycocosm.jgi.doe.gov/Psean1_1
Pseudographis elatina	TRUE	Pseel1	1695903	Pseel1			https://mycocosm.jgi.doe.gov/Pseel1
Pseudozyma hubeiensis SY62	TRUE	Psehu1	1305764	Psehu1		23814110	https://mycocosm.jgi.doe.gov/Psehu1
Pseudovirgaria hyperparasitica CBS 121739	TRUE	Psehy1	470096	Psehy1	v1.0		https://mycocosm.jgi.doe.gov/Psehy1
Pseudogymnoascus destructans 20631-21	TRUE	Pseudest1	658429	Pseudest1		27365344	https://mycocosm.jgi.doe.gov/Pseudest1
Pseudomassariella vexata CBS 129021	TRUE	Pseve2	1141098	Pseve2	v1.0	28481340	https://mycocosm.jgi.doe.gov/Pseve2
Psilocybe cubensis	TRUE	Psicub1_1	181762	Psicub1_1	v1.0	28763571	https://mycocosm.jgi.doe.gov/Psicub1_1
Pterula gracilis CBS309.79	TRUE	Ptegra1	1884261	Ptegra1	v1.0	30886374	https://mycocosm.jgi.doe.gov/Ptegra1
Puccinia coronata avenae 12NC29	TRUE	PuccoNC29_1	860303	PuccoNC29_1		28846186	https://mycocosm.jgi.doe.gov/PuccoNC29_1
Puccinia graminis f. sp. tritici	TRUE	Pucgr2	56615	Pucgr2	v2.0	21536894	https://mycocosm.jgi.doe.gov/Pucgr2
Puccinia striiformis f. sp. tritici PST-78	TRUE	Pucst_PST78_1	1165861	Pucst_PST78_1	v1.0	27913634	https://mycocosm.jgi.doe.gov/Pucst_PST78_1
Puccinia striiformis f. sp. tritici PST-130 	TRUE	Pucst1	875184	Pucst1		21909385	https://mycocosm.jgi.doe.gov/Pucst1
Puccinia triticina 1-1 BBBD Race 1	TRUE	Puctr1	630390	Puctr1		27913634	https://mycocosm.jgi.doe.gov/Puctr1
Punctularia strigosozonata	TRUE	Punst1	202698	Punst1	v1.0	22745431	https://mycocosm.jgi.doe.gov/Punst1
Purpureocillium sp. UdeA0106	TRUE	Pursp1	1323837	Pursp1	v1.0		https://mycocosm.jgi.doe.gov/Pursp1
Pycnoporus cinnabarinus BRFM 137	TRUE	Pycci1	1445587	Pycci1		24942338	https://mycocosm.jgi.doe.gov/Pycci1
Pycnoporus cinnabarinus CIRM-BRFM 50	TRUE	Pyccin1	5643	Pyccin1	v1.0		https://mycocosm.jgi.doe.gov/Pyccin1
Pycnoporus coccineus BRFM 310	TRUE	Pycco1	1353009	Pycco1	v1.0		https://mycocosm.jgi.doe.gov/Pycco1
Pycnoporus coccineus CIRM1662	TRUE	Pycco1662_1	158605	Pycco1662_1			https://mycocosm.jgi.doe.gov/Pycco1662_1
Pycnoporus puniceus CIRM-BRFM 1868	TRUE	Pycpun1	571087	Pycpun1	v1.0		https://mycocosm.jgi.doe.gov/Pycpun1
Pycnoporus sanguineus BRFM 1264	TRUE	Pycsa1	158606	Pycsa1	v1.0		https://mycocosm.jgi.doe.gov/Pycsa1
Pyronema confluens CBS100304	TRUE	Pyrco1	1076935	Pyrco1		24068976	https://mycocosm.jgi.doe.gov/Pyrco1
Pyrenochaeta lycopersici MPI-SDFR-AT-0127	TRUE	Pyrly1	285811	Pyrly1	v1.0		https://mycocosm.jgi.doe.gov/Pyrly1
Pyrenochaeta sp. DS3sAY3a	TRUE	Pyrsp1	285810	Pyrsp1	v1.0	27434633	https://mycocosm.jgi.doe.gov/Pyrsp1
Pyrenophora tritici-repentis	TRUE	Pyrtr1	45151	Pyrtr1		23316438	https://mycocosm.jgi.doe.gov/Pyrtr1
Pyrenophora teres f. teres	TRUE	Pyrtt1	97479	Pyrtt1		21067574	https://mycocosm.jgi.doe.gov/Pyrtt1
Radiomyces spectabilis NRRL 2753	TRUE	Radspe1	64574	Radspe1	v1.0		https://mycocosm.jgi.doe.gov/Radspe1
Ramaria rubella (R. acris) UT-36052-T	TRUE	Ramac1	113071	Ramac1	v1.0		https://mycocosm.jgi.doe.gov/Ramac1
Ramicandelaber brevisporus CBS 109374	TRUE	Rambr1	304332	Rambr1	v1.0		https://mycocosm.jgi.doe.gov/Rambr1
Rhexocercosporidium sp. MPI-PUGE-AT-0058	TRUE	Rhesp1	1756112	Rhesp1	v1.0		https://mycocosm.jgi.doe.gov/Rhesp1
Rhizopus microsporus var. chinensis CCTCC M201021	TRUE	Rhich1	1271458	Rhich1		23516228	https://mycocosm.jgi.doe.gov/Rhich1
Rhizoscyphus ericae UAMH 7357	TRUE	Rhier1	1745343	Rhier1	v1.0	29315638	https://mycocosm.jgi.doe.gov/Rhier1
Rhizoclosmatium globosum JEL800	TRUE	Rhihy1	329046	Rhihy1	v1.0	28481340	https://mycocosm.jgi.doe.gov/Rhihy1
Rhizodiscina lignyota CBS 133067	TRUE	Rhili1	1504668	Rhili1	v1.0		https://mycocosm.jgi.doe.gov/Rhili1
Rhizopus microsporus ATCC11559	TRUE	Rhimi_ATCC11559_1	58291	Rhimi_ATCC11559_1	v1.0	27956601	https://mycocosm.jgi.doe.gov/Rhimi_ATCC11559_1
Rhizopus microsporus var. microsporus ATCC52814	TRUE	Rhimi_ATCC52814_1	86635	Rhimi_ATCC52814_1	v1.0	27956601	https://mycocosm.jgi.doe.gov/Rhimi_ATCC52814_1
Rhizopus microsporus var. microsporus ATCC52813	TRUE	Rhimi1_1	86635	Rhimi1_1	v1.0	29184190	https://mycocosm.jgi.doe.gov/Rhimi1_1
Rhizopus delemar 99-880 from Broad	TRUE	Rhior3	246409	Rhior3		19578406	https://mycocosm.jgi.doe.gov/Rhior3
Rhizopogon salebrosus TDB-379	TRUE	Rhisa1	632084	Rhisa1	v1.0		https://mycocosm.jgi.doe.gov/Rhisa1
Rhizoctonia solani AG-1 IB	TRUE	Rhiso1	1108050	Rhiso1		23280342	https://mycocosm.jgi.doe.gov/Rhiso1
Rhizopogon vesiculosus Smith	TRUE	Rhives1	180088	Rhives1		28450370	https://mycocosm.jgi.doe.gov/Rhives1
Rhizopogon vinicolor AM-OR11-026	TRUE	Rhivi1	1314800	Rhivi1	v1.0	28450370	https://mycocosm.jgi.doe.gov/Rhivi1
Rhodotorula graminis strain WP1	TRUE	Rhoba1_1	578459	Rhoba1_1	v1.1	26441909	https://mycocosm.jgi.doe.gov/Rhoba1_1
Rhodocollybia butyracea AH 40177	TRUE	Rhobut1_1	206335	Rhobut1_1	v1.0		https://mycocosm.jgi.doe.gov/Rhobut1_1
Rhodotorula sp. J31	TRUE	RhodotJ31_1	1853554	RhodotJ31_1	v1.0		https://mycocosm.jgi.doe.gov/RhodotJ31_1
Pseudomicrostroma glucosiphilum gen et sp. nov. MCA 4718	TRUE	Rhodsp1	1684307	Rhodsp1	v1.0	29771364	https://mycocosm.jgi.doe.gov/Rhodsp1
Rhodotorula glutinis	TRUE	Rhoglu1	5535	Rhoglu1	v1.0		https://mycocosm.jgi.doe.gov/Rhoglu1
Cystobasidium minutum MCA 4210	TRUE	Rhomi1	1397322	Rhomi1	v1.0	30264407	https://mycocosm.jgi.doe.gov/Rhomi1
Rhodotorula mucilaginosa ATCC58901	TRUE	Rhomuc1	5537	Rhomuc1	v1.0		https://mycocosm.jgi.doe.gov/Rhomuc1
Rhodotorula sp. JG-1b	TRUE	Rhosp1	1305733	Rhosp1		26988035	https://mycocosm.jgi.doe.gov/Rhosp1
Rhodosporidium toruloides NP11	TRUE	Rhoto1	1130832	Rhoto1		23047670	https://mycocosm.jgi.doe.gov/Rhoto1
Rhytidhysteron rufulum	TRUE	Rhyru1_1	37885	Rhyru1_1		23236275	https://mycocosm.jgi.doe.gov/Rhyru1_1
Rickenella fibula HBK330-10	TRUE	Ricfib1	264144	Ricfib1	v1.0		https://mycocosm.jgi.doe.gov/Ricfib1
Peniophora sp.	TRUE	Ricme1	1756134	Ricme1	v1.0	26659563	https://mycocosm.jgi.doe.gov/Ricme1
Rickenella mellea	TRUE	Ricmel1	50990	Ricmel1	v1.0 (SZMC22713)	30902897	https://mycocosm.jgi.doe.gov/Ricmel1
Rigidoporus microporus ED310	TRUE	Rigmic1	219653	Rigmic1	v1.0		https://mycocosm.jgi.doe.gov/Rigmic1
Rozella allomycis CSF55 single-cell	TRUE	Rozal_SC1	988480	Rozal_SC1	v1.0	30297742	https://mycocosm.jgi.doe.gov/Rozal_SC1
Rozella allomycis CSF55	TRUE	Rozal1_1	988480	Rozal1_1		23932404	https://mycocosm.jgi.doe.gov/Rozal1_1
Russula brevipes BPL707	TRUE	Rusbre1	98861	Rusbre1	v1.0		https://mycocosm.jgi.doe.gov/Rusbre1
Russula compacta BPL669	TRUE	Ruscom1	40490	Ruscom1	v1.0		https://mycocosm.jgi.doe.gov/Ruscom1
Russula dissimulans BPL704	TRUE	Rusdis1	258981	Rusdis1	v1.0		https://mycocosm.jgi.doe.gov/Rusdis1
Russula ochroleuca Přilba	TRUE	Rusoch1	152965	Rusoch1	v1.0		https://mycocosm.jgi.doe.gov/Rusoch1
Russula rugulosa BPL654	TRUE	Rusrug1	1935383	Rusrug1	v1.0		https://mycocosm.jgi.doe.gov/Rusrug1
Russula vinacea BPL710	TRUE	Rusvin1	517384	Rusvin1	v1.0		https://mycocosm.jgi.doe.gov/Rusvin1
Rutstroemia firma CBS 115.86	TRUE	Rutfi1	1490168	Rutfi1	v1.0		https://mycocosm.jgi.doe.gov/Rutfi1
Saccharomyces cerevisiae S288C	TRUE	Sacce1	559292	Sacce1		8849441	https://mycocosm.jgi.doe.gov/Sacce1
Saccharomyces cerevisiae M3707 Dikaryon	TRUE	SacceM3707_1	1149757	SacceM3707_1		23792743	https://mycocosm.jgi.doe.gov/SacceM3707_1
Saccharomyces cerevisiae M3836	TRUE	SacceM3836_1	1162671	SacceM3836_1	v1.0	23792743	https://mycocosm.jgi.doe.gov/SacceM3836_1
Saccharomyces cerevisiae M3837	TRUE	SacceM3837_1	1162672	SacceM3837_1	v1.0	23792743	https://mycocosm.jgi.doe.gov/SacceM3837_1
Saccharomyces cerevisiae M3838	TRUE	SacceM3838_1	1162673	SacceM3838_1	v1.0	23792743	https://mycocosm.jgi.doe.gov/SacceM3838_1
Saccharomyces cerevisiae M3839	TRUE	SacceM3839_1	1162674	SacceM3839_1	v1.0	23792743	https://mycocosm.jgi.doe.gov/SacceM3839_1
Saccharomyces cerevisiae YB210	TRUE	SacceYB210_1	927258	SacceYB210_1	v1.0		https://mycocosm.jgi.doe.gov/SacceYB210_1
Saccharata proteae CBS 121410	TRUE	Sacpr1	131308	Sacpr1	v1.0		https://mycocosm.jgi.doe.gov/Sacpr1
Saitoella complicata NRRL Y-17804	TRUE	Saico1	698492	Saico1	v1.0	27535936	https://mycocosm.jgi.doe.gov/Saico1
Saksenaea vasiformis B4078	TRUE	Sakvas1	1274794	Sakvas1		27447865	https://mycocosm.jgi.doe.gov/Sakvas1
Sarcoscypha coccinea ATCC 58028	TRUE	Sarco1	51139	Sarco1	v1.0		https://mycocosm.jgi.doe.gov/Sarco1
Schizophyllum commune Loenen D	TRUE	Schco_LoeD_1	1314666	Schco_LoeD_1	v1.0		https://mycocosm.jgi.doe.gov/Schco_LoeD_1
Schizophyllum commune Tattone D	TRUE	Schco_TatD_1	1314663	Schco_TatD_1	v1.0		https://mycocosm.jgi.doe.gov/Schco_TatD_1
Schizophyllum commune H4-8	TRUE	Schco3	578458	Schco3	v3.0	20622885	https://mycocosm.jgi.doe.gov/Schco3
Schizosaccharomyces cryophilus OY26	TRUE	Schcy1	653667	Schcy1		21511999	https://mycocosm.jgi.doe.gov/Schcy1
Schizosaccharomyces japonicus yFS275	TRUE	Schja1	402676	Schja1		21511999	https://mycocosm.jgi.doe.gov/Schja1
Schizosaccharomyces octosporus yFS286	TRUE	Schoc1	483514	Schoc1		21511999	https://mycocosm.jgi.doe.gov/Schoc1
Schizopora paradoxa KUC8140	TRUE	Schpa1	27342	Schpa1	v1.0	26188242	https://mycocosm.jgi.doe.gov/Schpa1
Schizosaccharomyces pombe	TRUE	Schpo1	4896	Schpo1		11859360	https://mycocosm.jgi.doe.gov/Schpo1
Schizothecium vesticola SMH3187-1	TRUE	Schves1	314040	Schves1	v1.0		https://mycocosm.jgi.doe.gov/Schves1
Scleroderma citrinum Foug A	TRUE	Sclci1	1036808	Sclci1	v1.0	25706625	https://mycocosm.jgi.doe.gov/Sclci1
Sclerogaster hysterangioides SCL2.BST	TRUE	Sclhys1_1	1529657	Sclhys1_1	v1.0		https://mycocosm.jgi.doe.gov/Sclhys1_1
Sclerophora sanguinea CBS100924	TRUE	Sclsan1	1410009	Sclsan1	v1.0		https://mycocosm.jgi.doe.gov/Sclsan1
Sclerotinia sclerotiorum	TRUE	Sclsc1	5180	Sclsc1	v1.0	21876677	https://mycocosm.jgi.doe.gov/Sclsc1
Scytinostroma sp. KUC9335	TRUE	Scysp1_1	2024391	Scysp1_1	v1.0		https://mycocosm.jgi.doe.gov/Scysp1_1
Sebacina vermifera MAFF 305830	TRUE	Sebve1	933852	Sebve1	v1.0	25706625	https://mycocosm.jgi.doe.gov/Sebve1
Serendipita vermifera ssp. bescii NFPB0129	TRUE	Sebvebe1	109899	Sebvebe1	v1.0		https://mycocosm.jgi.doe.gov/Sebvebe1
Septoria musiva SO2202	TRUE	Sepmu1	692275	Sepmu1	v1.0	23236275	https://mycocosm.jgi.doe.gov/Sepmu1
Septoria populicola	TRUE	Seppo1	215467	Seppo1	v1.0	23236275	https://mycocosm.jgi.doe.gov/Seppo1
Septobasidium sp. PNB30-8B	TRUE	Sepsp1	1884257	Sepsp1	v1.0		https://mycocosm.jgi.doe.gov/Sepsp1
Serendipita sp. 407	TRUE	Serend1	1965286	Serend1	v1.0		https://mycocosm.jgi.doe.gov/Serend1
Serpula himantioides (S.lacrymans var shastensis) MUCL38935	TRUE	Serla_varsha1	690234	Serla_varsha1	v1.0	29305577	https://mycocosm.jgi.doe.gov/Serla_varsha1
Serpula lacrymans S7.3	TRUE	SerlaS7_3_2	936435	SerlaS7_3_2	v2.0	21764756	https://mycocosm.jgi.doe.gov/SerlaS7_3_2
Serpula lacrymans S7.9	TRUE	SerlaS7_9_2	578457	SerlaS7_9_2	v2.0	21764756	https://mycocosm.jgi.doe.gov/SerlaS7_9_2
Setomelanomma holmii CBS 110217	TRUE	Setho1	210430	Setho1	v1.0		https://mycocosm.jgi.doe.gov/Setho1
Setosphaeria turcica Et28A	TRUE	Settu3	671987	Settu3	v2.0	23236275	https://mycocosm.jgi.doe.gov/Settu3
